"payment_id","amount","payment_date","customer_id","staff_id","first_name","last_name","email"
28802,6.99,2007-04-10 11:11:48.996,591,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28803,8.99,2007-04-27 04:22:16.996,591,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28804,2.99,2007-04-27 07:49:48.996,591,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28805,4.99,2007-04-27 19:07:06.996,591,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28806,3.99,2007-04-27 20:21:47.996,591,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28807,0.99,2007-04-28 03:54:21.996,591,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28808,4.99,2007-04-28 13:30:51.996,591,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28809,3.99,2007-04-28 19:16:38.996,591,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28810,5.99,2007-04-29 14:08:04.996,591,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28811,4.99,2007-04-29 20:42:52.996,591,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28812,0.99,2007-04-30 05:16:59.996,591,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28813,2.99,2007-04-06 01:20:03.996,592,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28814,11.99,2007-04-06 21:26:57.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28815,1.99,2007-04-07 06:05:29.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28816,9.99,2007-04-07 06:55:05.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28817,0.99,2007-04-07 22:18:40.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28818,2.99,2007-04-08 01:17:02.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28819,0.99,2007-04-26 21:44:16.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28820,0.99,2007-04-27 06:27:50.996,592,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28821,3.99,2007-04-27 10:19:00.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28822,4.99,2007-04-27 13:27:06.996,592,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28823,2.99,2007-04-29 16:52:00.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28824,0.99,2007-04-29 18:24:00.996,592,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28825,4.99,2007-04-30 13:30:56.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28826,3.99,2007-04-30 20:04:30.996,592,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28827,6.99,2007-04-30 04:49:24.996,592,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28828,2.99,2007-04-06 00:20:08.996,593,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28829,2.99,2007-04-07 03:20:10.996,593,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28830,3.99,2007-04-07 13:37:57.996,593,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28831,0.99,2007-04-08 06:31:48.996,593,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28832,4.99,2007-04-08 14:35:21.996,593,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28833,0.99,2007-04-08 17:39:18.996,593,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28834,2.99,2007-04-11 20:43:23.996,593,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28835,2.99,2007-04-12 12:26:53.996,593,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28836,4.99,2007-04-28 12:03:00.996,593,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28837,2.99,2007-04-29 07:35:29.996,593,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28838,6.99,2007-04-30 16:11:04.996,593,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28839,6.99,2007-04-30 21:59:57.996,593,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28840,0.99,2007-04-05 21:28:19.996,594,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28841,4.99,2007-04-06 00:46:20.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28842,2.99,2007-04-06 20:37:19.996,594,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28843,5.99,2007-04-07 01:21:18.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28844,3.99,2007-04-07 07:26:49.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28845,2.99,2007-04-09 17:47:35.996,594,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28846,6.99,2007-04-12 00:04:06.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28847,8.99,2007-04-27 19:52:59.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28848,1.99,2007-04-29 10:05:56.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28849,2.99,2007-04-29 11:35:33.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28850,5.99,2007-04-29 20:43:22.996,594,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28851,7.99,2007-04-30 00:14:50.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28852,3.99,2007-04-30 05:53:01.996,594,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28853,4.99,2007-04-30 09:32:46.996,594,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28854,9.99,2007-04-06 12:30:52.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28855,4.99,2007-04-06 23:36:44.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28856,4.99,2007-04-07 12:07:26.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28857,2.99,2007-04-08 14:12:31.996,595,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28858,1.99,2007-04-10 04:44:11.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28859,1.99,2007-04-10 21:46:46.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28860,6.99,2007-04-11 05:31:45.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28861,6.99,2007-04-12 11:18:50.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28862,4.99,2007-04-27 03:08:12.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28863,0.99,2007-04-27 11:27:36.996,595,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28864,4.99,2007-04-27 14:32:19.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28865,3.99,2007-04-27 18:16:38.996,595,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28866,2.99,2007-04-30 09:19:53.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28867,2.99,2007-04-30 11:51:46.996,595,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28868,4.99,2007-04-30 17:01:17.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28869,0.99,2007-04-30 22:25:20.996,595,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28870,4.99,2007-04-30 00:10:14.996,595,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28871,2.99,2007-04-30 03:30:26.996,595,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28872,10.99,2007-04-30 10:20:12.996,595,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28873,3.99,2007-04-10 10:24:44.996,596,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28874,2.99,2007-04-11 00:32:38.996,596,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28875,0.99,2007-04-11 00:33:58.996,596,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28876,4.99,2007-04-11 10:38:17.996,596,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28877,4.99,2007-04-12 19:19:14.996,596,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28878,3.99,2007-04-30 18:59:44.996,596,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28879,0.99,2007-04-09 04:27:38.996,597,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28880,4.99,2007-04-09 16:02:37.996,597,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28881,2.99,2007-04-10 10:04:58.996,597,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28882,2.99,2007-04-12 02:03:16.996,597,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28883,4.99,2007-04-28 12:26:01.996,597,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28884,4.99,2007-04-30 01:44:44.996,597,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28885,4.99,2007-04-30 16:53:05.996,597,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28886,0.99,2007-04-30 23:32:41.996,597,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28887,0.99,2007-04-06 05:59:07.996,598,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28888,6.99,2007-04-06 20:17:10.996,598,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28889,4.99,2007-04-06 21:22:23.996,598,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28890,4.99,2007-04-07 08:56:20.996,598,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28891,5.99,2007-04-10 07:44:34.996,598,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28892,4.99,2007-04-12 02:29:02.996,598,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28893,4.99,2007-04-12 02:58:10.996,598,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28894,0.99,2007-04-12 04:41:19.996,598,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28895,3.99,2007-04-12 09:48:38.996,598,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28896,6.99,2007-04-27 07:26:06.996,598,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28897,0.99,2007-04-27 13:10:37.996,598,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28898,0.99,2007-04-28 13:37:14.996,598,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28899,0.99,2007-04-29 05:49:46.996,598,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28900,5.99,2007-04-29 08:11:08.996,598,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28901,4.99,2007-04-30 01:25:19.996,598,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28902,4.99,2007-04-30 17:44:18.996,598,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28903,0.99,2007-04-09 03:10:26.996,599,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28904,2.99,2007-04-10 15:42:53.996,599,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28905,9.99,2007-04-12 15:32:22.996,599,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28906,2.99,2007-04-12 19:52:25.996,599,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28907,6.99,2007-04-30 02:21:03.996,599,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28908,2.99,2007-04-30 03:25:33.996,599,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28909,8.99,2007-04-06 15:53:15.996,202,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28910,2.99,2007-04-30 05:09:45.996,599,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28911,4.99,2007-04-08 03:48:30.996,202,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28912,2.99,2007-04-09 09:00:00.996,202,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28913,2.99,2007-04-09 14:00:55.996,202,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28914,2.99,2007-04-10 15:33:22.996,202,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28915,2.99,2007-04-27 22:42:24.996,202,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28916,2.99,2007-04-29 03:19:19.996,202,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28917,2.99,2007-04-29 18:43:26.996,202,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28918,2.99,2007-04-29 21:03:01.996,202,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28919,0.99,2007-04-30 00:57:04.996,202,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28920,2.99,2007-04-30 05:42:44.996,202,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28921,8.99,2007-04-30 21:14:00.996,202,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28922,4.99,2007-04-30 07:49:16.996,202,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28923,2.99,2007-04-07 06:44:18.996,203,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28924,5.99,2007-04-10 02:32:55.996,203,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28925,6.99,2007-04-28 05:47:28.996,203,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28926,0.99,2007-04-28 15:03:42.996,203,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28927,4.99,2007-04-29 06:46:17.996,203,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28928,7.99,2007-04-29 19:24:40.996,203,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28929,10.99,2007-04-30 03:49:58.996,203,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28930,0.99,2007-04-07 01:38:16.996,204,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28931,4.99,2007-04-08 22:53:00.996,204,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28932,0.99,2007-04-09 06:41:51.996,204,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28933,2.99,2007-04-10 03:57:59.996,204,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28934,4.99,2007-04-11 00:02:51.996,204,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28935,2.99,2007-04-11 12:13:40.996,204,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28936,0.99,2007-04-12 08:00:09.996,204,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28937,6.99,2007-04-12 11:07:49.996,204,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28938,2.99,2007-04-12 18:42:15.996,204,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28939,4.99,2007-04-27 14:29:31.996,204,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28940,0.99,2007-04-30 03:33:24.996,204,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28941,5.99,2007-04-30 18:34:50.996,204,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28942,4.99,2007-04-30 13:06:38.996,204,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28943,2.99,2007-04-30 17:29:51.996,204,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28944,7.99,2007-04-06 03:48:51.996,205,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28945,3.99,2007-04-07 11:15:13.996,205,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28946,7.99,2007-04-07 18:57:23.996,205,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28947,4.99,2007-04-08 11:28:06.996,205,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28948,2.99,2007-04-28 03:40:30.996,205,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28949,7.99,2007-04-28 12:41:50.996,205,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28950,4.99,2007-04-29 23:19:47.996,205,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28951,4.99,2007-04-30 18:42:34.996,205,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28952,5.99,2007-04-05 23:55:10.996,206,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28953,0.99,2007-04-06 14:35:01.996,206,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28954,4.99,2007-04-06 15:13:07.996,206,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28955,4.99,2007-04-07 03:03:04.996,206,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28956,4.99,2007-04-07 05:04:58.996,206,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28957,4.99,2007-04-08 15:57:20.996,206,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28958,3.99,2007-04-11 07:07:59.996,206,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28959,6.99,2007-04-11 22:07:15.996,206,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28960,4.99,2007-04-27 08:07:09.996,206,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28961,4.99,2007-04-27 20:08:31.996,206,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28962,5.99,2007-04-28 22:12:39.996,206,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28963,3.99,2007-04-29 09:40:39.996,206,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28964,2.99,2007-04-30 21:34:10.996,206,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28965,2.99,2007-04-06 02:45:09.996,207,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28966,9.99,2007-04-06 08:06:59.996,207,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28967,2.99,2007-04-06 23:38:59.996,207,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28968,5.99,2007-04-08 10:40:59.996,207,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28969,0.99,2007-04-08 15:42:40.996,207,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28970,0.99,2007-04-08 23:54:48.996,207,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28971,0.99,2007-04-09 12:25:22.996,207,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28972,4.99,2007-04-09 12:31:16.996,207,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28973,0.99,2007-04-10 20:58:31.996,207,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28974,5.99,2007-04-11 23:45:37.996,207,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28975,0.99,2007-04-12 03:14:56.996,207,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28976,5.99,2007-04-27 11:25:52.996,207,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28977,5.99,2007-04-27 20:08:21.996,207,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28978,5.99,2007-04-29 19:47:25.996,207,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28979,2.99,2007-04-30 04:18:19.996,207,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28980,2.99,2007-04-06 13:49:03.996,208,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28981,5.99,2007-04-07 17:49:28.996,208,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28982,4.99,2007-04-08 23:04:28.996,208,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28983,2.99,2007-04-09 05:39:48.996,208,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28984,2.99,2007-04-10 08:04:09.996,208,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28985,6.99,2007-04-11 16:32:52.996,208,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28986,1.99,2007-04-12 14:15:21.996,208,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28987,0.99,2007-04-27 11:43:22.996,208,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28988,2.99,2007-04-28 08:30:27.996,208,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28989,2.99,2007-04-28 12:56:17.996,208,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28990,1.99,2007-04-29 17:24:38.996,208,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28991,3.99,2007-04-30 14:56:19.996,208,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28992,4.99,2007-04-30 10:47:15.996,208,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28993,5.99,2007-04-08 01:45:31.996,1,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28994,5.99,2007-04-08 06:02:22.996,1,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28995,4.99,2007-04-09 11:52:33.996,1,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28996,4.99,2007-04-09 15:06:27.996,1,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28997,7.99,2007-04-11 08:42:12.996,1,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
28998,2.99,2007-04-27 09:59:48.996,1,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
28999,4.99,2007-04-28 07:33:11.996,1,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29000,4.99,2007-04-28 14:46:49.996,1,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29001,0.99,2007-04-28 16:02:05.996,1,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29002,0.99,2007-04-28 17:48:33.996,1,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29003,2.99,2007-04-29 02:27:15.996,1,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29004,2.99,2007-04-30 01:10:44.996,1,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29005,2.99,2007-04-10 04:59:50.996,2,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29006,6.99,2007-04-10 11:07:22.996,2,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29007,4.99,2007-04-27 12:59:08.996,2,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29008,5.99,2007-04-27 13:51:28.996,2,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29009,5.99,2007-04-27 17:08:46.996,2,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29010,5.99,2007-04-28 22:41:25.996,2,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29011,2.99,2007-04-29 11:25:25.996,2,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29012,5.99,2007-04-29 15:42:55.996,2,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29013,4.99,2007-04-30 04:34:36.996,2,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29014,10.99,2007-04-30 12:16:09.996,2,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29015,0.99,2007-04-30 12:42:37.996,2,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29016,6.99,2007-04-30 14:49:39.996,2,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29017,6.99,2007-04-30 21:08:19.996,2,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29018,2.99,2007-04-30 20:27:22.996,2,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29019,4.99,2007-04-07 08:51:51.996,3,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29020,4.99,2007-04-08 11:15:37.996,3,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29021,5.99,2007-04-27 03:23:08.996,3,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29022,10.99,2007-04-27 18:51:38.996,3,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29023,7.99,2007-04-28 02:27:47.996,3,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29024,6.99,2007-04-28 03:14:56.996,3,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29025,4.99,2007-04-28 10:15:11.996,3,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29026,4.99,2007-04-28 16:45:40.996,3,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29027,2.99,2007-04-29 09:35:30.996,3,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29028,1.99,2007-04-30 11:59:46.996,3,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29029,3.99,2007-04-30 20:14:12.996,3,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29030,2.99,2007-04-30 01:56:24.996,3,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29031,4.99,2007-04-30 10:01:24.996,3,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29032,2.99,2007-04-28 00:38:36.996,4,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29033,2.99,2007-04-28 03:06:25.996,4,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29034,3.99,2007-04-29 17:13:23.996,4,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29035,5.99,2007-04-30 07:14:35.996,4,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29036,5.99,2007-04-30 17:26:26.996,4,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29037,4.99,2007-04-06 07:40:24.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29038,2.99,2007-04-08 18:33:09.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29039,4.99,2007-04-09 00:26:23.996,5,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29040,5.99,2007-04-09 05:42:18.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29041,1.99,2007-04-09 07:20:08.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29042,0.99,2007-04-10 09:38:01.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29043,8.99,2007-04-11 01:45:30.996,5,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29044,3.99,2007-04-12 09:56:01.996,5,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29045,4.99,2007-04-12 10:44:54.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29046,0.99,2007-04-27 11:05:54.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29047,0.99,2007-04-28 00:18:55.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29048,3.99,2007-04-28 07:12:05.996,5,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29049,2.99,2007-04-28 23:39:49.996,5,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29050,1.99,2007-04-30 02:42:54.996,5,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29051,4.99,2007-04-30 22:20:56.996,5,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29052,3.99,2007-04-30 12:29:19.996,5,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29053,0.99,2007-04-06 21:42:47.996,6,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29054,2.99,2007-04-07 13:21:50.996,6,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29055,0.99,2007-04-10 01:32:01.996,6,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29056,5.99,2007-04-11 11:07:27.996,6,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29057,7.99,2007-04-11 13:30:20.996,6,1,Mike,Hillyer,Mike.Hillyer@sakilastaff.com
29058,0.99,2007-04-12 10:47:04.996,6,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
29059,2.99,2007-04-27 03:32:10.996,6,2,Jon,Stephens,Jon.Stephens@sakilastaff.com
